#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
3	20273733	20277733	ENSMUSG00000011463.5	.	-	20273733	20277733	0	1	4000	20273731	cluster_5
X	11300432	11304432	ENSMUSG00000101819.1	.	+	11300432	11304432	0	1	4000	11300431	cluster_5
5	115233836	115237836	ENSMUSG00000060152.14	.	+	115233836	115237836	0	1	4000	115233835	cluster_5
4	109404623	109408623	ENSMUSG00000028555.15	.	+	109404623	109408623	0	1	4000	109404622	cluster_5
1	172630962	172634962	ENSMUSG00000026544.6	.	-	172630962	172634962	0	1	4000	172630961	cluster_5
10	34125984	34129984	ENSMUSG00000046031.7	.	-	34125984	34129984	0	1	4000	34125981	cluster_5
3	90524856	90528856	ENSMUSG00000042306.11	.	+	90524856	90528856	0	1	4000	90524847	cluster_5
1	136210828	136214828	ENSMUSG00000087230.10	.	-	136210828	136214828	0	1	4000	136210827	cluster_5
17	43358451	43362451	ENSMUSG00000056492.6	.	+	43358451	43362451	0	1	4000	43358447	cluster_5
X	136083255	136087255	ENSMUSG00000057000.12	.	-	136083255	136087255	0	1	4000	136083254	cluster_5
13	22855561	22859561	ENSMUSG00000063998.4	.	-	22855561	22859561	0	1	4000	22855559	cluster_5
14	14184838	14188838	ENSMUSG00000052417.6	.	-	14184838	14188838	0	1	4000	14184837	cluster_5
12	109598330	109602330	ENSMUSG00000085925.3	.	-	109598330	109602330	0	1	4000	109598329	cluster_5
1	193271217	193275217	ENSMUSG00000009633.3	.	-	193271217	193275217	0	1	4000	193271216	cluster_5
15	103451794	103455794	ENSMUSG00000022488.9	.	+	103451794	103455794	0	1	4000	103451793	cluster_5
11	94519742	94523742	ENSMUSG00000039110.14	.	-	94519742	94523742	0	1	4000	94519733	cluster_5
17	48430728	48434728	ENSMUSG00000040694.3	.	-	48430728	48434728	0	1	4000	48430724	cluster_5
9	92273602	92277602	ENSMUSG00000032372.14	.	+	92273602	92277602	0	1	4000	92273593	cluster_5
X	114905582	114909582	ENSMUSG00000047079.1	.	+	114905582	114909582	0	1	4000	114905581	cluster_5
8	20900627	20904627	ENSMUSG00000082976.10	.	-	20900627	20904627	0	1	4000	20900625	cluster_5
1	132878273	132882273	ENSMUSG00000026443.3	.	+	132878273	132882273	0	1	4000	132878272	cluster_5
19	53587067	53591067	ENSMUSG00000071497.3	.	-	53587067	53591067	0	1	4000	53587062	cluster_5
4	41697989	41701989	ENSMUSG00000073889.10	.	+	41697989	41701989	0	1	4000	41697985	cluster_5
4	139651538	139655538	ENSMUSG00000028738.14	.	+	139651538	139655538	0	1	4000	139651537	cluster_5
X	37478337	37482337	ENSMUSG00000079635.2	.	+	37478337	37482337	0	1	4000	37478334	cluster_5
10	129755793	129759793	ENSMUSG00000050478.3	.	-	129755793	129759793	0	1	4000	129755792	cluster_5
13	113098981	113102981	ENSMUSG00000023132.8	.	-	113098981	113102981	0	1	4000	113098980	cluster_5
X	97070596	97074596	ENSMUSG00000031212.3	.	+	97070596	97074596	0	1	4000	97070587	cluster_5
7	30417854	30421854	ENSMUSG00000064109.8	.	-	30417854	30421854	0	1	4000	30417851	cluster_5
9	39126131	39130131	ENSMUSG00000049708.9	.	+	39126131	39130131	0	1	4000	39126128	cluster_5
11	97994181	97998181	ENSMUSG00000038352.15	.	-	97994181	97998181	0	1	4000	97994172	cluster_5
16	44061345	44065345	ENSMUSG00000036292.14	.	-	44061345	44065345	0	1	4000	44061341	cluster_5
1	153184447	153188447	ENSMUSG00000026479.13	.	-	153184447	153188447	0	1	4000	153184446	cluster_5
10	81810186	81814186	ENSMUSG00000094076.7	.	+	81810186	81814186	0	1	4000	81810178	cluster_5
6	83099601	83103601	ENSMUSG00000107499.1	.	+	83099601	83103601	0	1	4000	83099593	cluster_5
4	97770734	97774734	ENSMUSG00000028565.18	.	+	97770734	97774734	0	1	4000	97770725	cluster_5
2	172938321	172942321	ENSMUSG00000008999.7	.	-	172938321	172942321	0	1	4000	172938320	cluster_5
9	108984010	108988010	ENSMUSG00000049699.4	.	+	108984010	108988010	0	1	4000	108984009	cluster_5
X	37540019	37544019	ENSMUSG00000059626.13	.	+	37540019	37544019	0	1	4000	37540016	cluster_5
11	120451500	120455500	ENSMUSG00000025386.2	.	-	120451500	120455500	0	1	4000	120451499	cluster_5
4	144451317	144455317	ENSMUSG00000095213.1	.	-	144451317	144455317	0	1	4000	144451316	cluster_5
7	85567088	85571088	ENSMUSG00000090806.1	.	-	85567088	85571088	0	1	4000	85567080	cluster_5
15	44455494	44459494	ENSMUSG00000038725.13	.	+	44455494	44459494	0	1	4000	44455490	cluster_5
10	79354576	79358576	ENSMUSG00000091468.2	.	+	79354576	79358576	0	1	4000	79354569	cluster_5
14	3131997	3135997	ENSMUSG00000071613.11	.	+	3131997	3135997	0	1	4000	3131994	cluster_5
4	61833233	61837233	ENSMUSG00000058523.2	.	-	61833233	61837233	0	1	4000	61833227	cluster_5
19	12693786	12697786	ENSMUSG00000024694.9	.	+	12693786	12697786	0	1	4000	12693785	cluster_5
11	82908550	82912550	ENSMUSG00000018845.14	.	+	82908550	82912550	0	1	4000	82908542	cluster_5
10	30840801	30844801	ENSMUSG00000019789.9	.	-	30840801	30844801	0	1	4000	30840798	cluster_5
5	15617064	15621064	ENSMUSG00000070933.10	.	+	15617064	15621064	0	1	4000	15617063	cluster_5
14	52377168	52381168	ENSMUSG00000094140.2	.	-	52377168	52381168	0	1	4000	52377163	cluster_5
17	31205873	31209873	ENSMUSG00000042345.14	.	+	31205873	31209873	0	1	4000	31205870	cluster_5
18	42171370	42175370	ENSMUSG00000034339.8	.	+	42171370	42175370	0	1	4000	42171366	cluster_5
13	50696312	50700312	ENSMUSG00000094918.3	.	+	50696312	50700312	0	1	4000	50696307	cluster_5
13	120138246	120142246	ENSMUSG00000096323.2	.	+	120138246	120142246	0	1	4000	120138245	cluster_5
6	48870896	48874896	ENSMUSG00000029811.14	.	+	48870896	48874896	0	1	4000	48870892	cluster_5
19	61295069	61299069	ENSMUSG00000095993.1	.	-	61295069	61299069	0	1	4000	61295063	cluster_5
6	42545587	42549587	ENSMUSG00000071494.5	.	-	42545587	42549587	0	1	4000	42545583	cluster_5
10	75835424	75839424	ENSMUSG00000033318.7	.	-	75835424	75839424	0	1	4000	75835417	cluster_5
14	3650030	3654030	ENSMUSG00000079402.9	.	+	3650030	3654030	0	1	4000	3650027	cluster_5
7	24970754	24974754	ENSMUSG00000003380.11	.	-	24970754	24974754	0	1	4000	24970752	cluster_5
5	90889241	90893241	ENSMUSG00000029380.11	.	+	90889241	90893241	0	1	4000	90889232	cluster_5
2	131948861	131952861	ENSMUSG00000027338.16	.	+	131948861	131952861	0	1	4000	131948860	cluster_5
1	88093062	88097062	ENSMUSG00000090124.7	.	+	88093062	88097062	0	1	4000	88093054	cluster_5
3	142558026	142562026	ENSMUSG00000028268.14	.	+	142558026	142562026	0	1	4000	142558025	cluster_5
17	30952679	30956679	ENSMUSG00000054134.13	.	+	30952679	30956679	0	1	4000	30952676	cluster_5
2	26358918	26362918	ENSMUSG00000026928.14	.	-	26358918	26362918	0	1	4000	26358916	cluster_5
17	20568362	20572362	ENSMUSG00000071273.3	.	+	20568362	20572362	0	1	4000	20568360	cluster_5
16	10478059	10482059	ENSMUSG00000022504.10	.	+	10478059	10482059	0	1	4000	10478058	cluster_5
4	88789550	88793550	ENSMUSG00000101163.1	.	+	88789550	88793550	0	1	4000	88789542	cluster_5
19	26603050	26607050	ENSMUSG00000024921.17	.	+	26603050	26607050	0	1	4000	26603048	cluster_5
4	134058815	134062815	ENSMUSG00000012123.17	.	+	134058815	134062815	0	1	4000	134058814	cluster_5
10	81363816	81367816	ENSMUSG00000020234.10	.	-	81363816	81367816	0	1	4000	81363808	cluster_5
8	105262648	105266648	ENSMUSG00000033313.11	.	+	105262648	105266648	0	1	4000	105262647	cluster_5
2	89149560	89153560	ENSMUSG00000075100.4	.	-	89149560	89153560	0	1	4000	89149552	cluster_5
X	24773164	24777164	ENSMUSG00000093923.7	.	-	24773164	24777164	0	1	4000	24773162	cluster_5
11	117795660	117799660	ENSMUSG00000025573.4	.	+	117795660	117799660	0	1	4000	117795659	cluster_5
6	132593913	132597913	ENSMUSG00000058295.6	.	+	132593913	132597913	0	1	4000	132593912	cluster_5
3	87355881	87359881	ENSMUSG00000015854.7	.	+	87355881	87359881	0	1	4000	87355873	cluster_5
2	84474775	84478775	ENSMUSG00000027082.15	.	-	84474775	84478775	0	1	4000	84474767	cluster_5
11	50964530	50968530	ENSMUSG00000050343.2	.	+	50964530	50968530	0	1	4000	50964525	cluster_5
7	56237760	56241760	ENSMUSG00000030450.11	.	+	56237760	56241760	0	1	4000	56237755	cluster_5
Y	6235995	6239995	ENSMUSG00000094346.1	.	-	6235995	6239995	0	1	4000	6235989	cluster_5
13	33393761	33397761	ENSMUSG00000071452.4	.	+	33393761	33397761	0	1	4000	33393758	cluster_5
8	72210837	72214837	ENSMUSG00000074240.4	.	-	72210837	72214837	0	1	4000	72210830	cluster_5
7	12034752	12038752	ENSMUSG00000095864.2	.	+	12034752	12038752	0	1	4000	12034751	cluster_5
16	22916334	22920334	ENSMUSG00000022871.13	.	+	22916334	22920334	0	1	4000	22916332	cluster_5
8	80609080	80613080	ENSMUSG00000042353.9	.	+	80609080	80613080	0	1	4000	80609072	cluster_5
10	77688757	77692757	ENSMUSG00000095970.1	.	-	77688757	77692757	0	1	4000	77688750	cluster_5
3	13469655	13473655	ENSMUSG00000039717.16	.	+	13469655	13473655	0	1	4000	13469654	cluster_5
X	33232869	33236869	ENSMUSG00000094115.1	.	+	33232869	33236869	0	1	4000	33232866	cluster_5
18	37678233	37682233	ENSMUSG00000103037.1	.	+	37678233	37682233	0	1	4000	37678230	cluster_5
9	66832726	66836726	ENSMUSG00000053040.13	.	-	66832726	66836726	0	1	4000	66832720	cluster_5
14	42522282	42526282	ENSMUSG00000095318.1	.	-	42522282	42526282	0	1	4000	42522278	cluster_5
6	42809939	42813939	ENSMUSG00000054431.4	.	+	42809939	42813939	0	1	4000	42809935	cluster_5
14	56363068	56367068	ENSMUSG00000022229.3	.	+	56363068	56367068	0	1	4000	56363063	cluster_5
2	89115283	89119283	ENSMUSG00000075102.2	.	-	89115283	89119283	0	1	4000	89115275	cluster_5
7	88428273	88432273	ENSMUSG00000030559.8	.	+	88428273	88432273	0	1	4000	88428265	cluster_5
13	22388373	22392373	ENSMUSG00000101073.2	.	+	22388373	22392373	0	1	4000	22388371	cluster_5
2	164958802	164962802	ENSMUSG00000017740.17	.	+	164958802	164962802	0	1	4000	164958801	cluster_5
7	105205485	105209485	ENSMUSG00000048425.3	.	-	105205485	105209485	0	1	4000	105205484	cluster_5
4	34754263	34758263	ENSMUSG00000071015.2	.	-	34754263	34758263	0	1	4000	34754260	cluster_5
1	144175372	144179372	ENSMUSG00000051079.8	.	-	144175372	144179372	0	1	4000	144175371	cluster_5
Y	81456007	81460007	ENSMUSG00000099894.1	.	+	81456007	81460007	0	1	4000	81455999	cluster_5
13	36733131	36737131	ENSMUSG00000039114.16	.	-	36733131	36737131	0	1	4000	36733128	cluster_5
12	66282401	66286401	ENSMUSG00000060499.7	.	-	66282401	66286401	0	1	4000	66282395	cluster_5
7	6436688	6440688	ENSMUSG00000090824.2	.	+	6436688	6440688	0	1	4000	6436682	cluster_5
6	113469427	113473427	ENSMUSG00000030281.16	.	+	113469427	113473427	0	1	4000	113469426	cluster_5
7	140171217	140175217	ENSMUSG00000051051.7	.	+	140171217	140175217	0	1	4000	140171216	cluster_5
4	43452628	43456628	ENSMUSG00000028459.11	.	-	43452628	43456628	0	1	4000	43452624	cluster_5
1	61636824	61640824	ENSMUSG00000052062.14	.	+	61636824	61640824	0	1	4000	61636818	cluster_5
6	17461800	17465800	ENSMUSG00000009376.15	.	+	17461800	17465800	0	1	4000	17461799	cluster_5
15	76266089	76270089	ENSMUSG00000049653.5	.	+	76266089	76270089	0	1	4000	76266082	cluster_5
14	44431635	44435635	ENSMUSG00000091569.1	.	+	44431635	44435635	0	1	4000	44431631	cluster_5
1	138173708	138177708	ENSMUSG00000026395.16	.	-	138173708	138177708	0	1	4000	138173707	cluster_5
11	63126982	63130982	ENSMUSG00000018217.12	.	+	63126982	63130982	0	1	4000	63126976	cluster_5
6	124634085	124638085	ENSMUSG00000079343.4	.	-	124634085	124638085	0	1	4000	124634084	cluster_5
6	116487091	116491091	ENSMUSG00000053391.5	.	+	116487091	116491091	0	1	4000	116487090	cluster_5
1	170642532	170646532	ENSMUSG00000038463.8	.	+	170642532	170646532	0	1	4000	170642531	cluster_5
1	72698579	72702579	ENSMUSG00000039342.5	.	-	72698579	72702579	0	1	4000	72698572	cluster_5
3	95249193	95253193	ENSMUSG00000028115.16	.	-	95249193	95253193	0	1	4000	95249184	cluster_5
12	103674139	103678139	ENSMUSG00000071179.8	.	-	103674139	103678139	0	1	4000	103674138	cluster_5
10	18544076	18548076	ENSMUSG00000019853.6	.	-	18544076	18548076	0	1	4000	18544075	cluster_5
8	104829572	104833572	ENSMUSG00000050097.6	.	+	104829572	104833572	0	1	4000	104829571	cluster_5
15	74726034	74730034	ENSMUSG00000022596.3	.	-	74726034	74730034	0	1	4000	74726027	cluster_5
4	14794060	14798060	ENSMUSG00000023151.9	.	-	14794060	14798060	0	1	4000	14794059	cluster_5
13	52529279	52533279	ENSMUSG00000047842.7	.	-	52529279	52533279	0	1	4000	52529274	cluster_5
X	37895232	37899232	ENSMUSG00000079626.2	.	-	37895232	37899232	0	1	4000	37895229	cluster_5
14	3929756	3933756	ENSMUSG00000096901.7	.	+	3929756	3933756	0	1	4000	3929753	cluster_5
X	8411305	8415305	ENSMUSG00000079705.4	.	+	8411305	8415305	0	1	4000	8411297	cluster_5
3	84304877	84308877	ENSMUSG00000027993.16	.	-	84304877	84308877	0	1	4000	84304869	cluster_5
18	43475796	43479796	ENSMUSG00000043424.10	.	-	43475796	43479796	0	1	4000	43475792	cluster_5
6	113598715	113602715	ENSMUSG00000033963.16	.	-	113598715	113602715	0	1	4000	113598714	cluster_5
10	40628011	40632011	ENSMUSG00000063428.8	.	+	40628011	40632011	0	1	4000	40628007	cluster_5
4	60220599	60224599	ENSMUSG00000078687.9	.	-	60220599	60224599	0	1	4000	60220593	cluster_5
18	37718369	37722369	ENSMUSG00000103585.1	.	+	37718369	37722369	0	1	4000	37718366	cluster_5
2	153694652	153698652	ENSMUSG00000082079.2	.	+	153694652	153698652	0	1	4000	153694651	cluster_5
6	136921832	136925832	ENSMUSG00000064330.9	.	+	136921832	136925832	0	1	4000	136921831	cluster_5
4	120159206	120163206	ENSMUSG00000028635.7	.	+	120159206	120163206	0	1	4000	120159205	cluster_5
2	92913098	92917098	ENSMUSG00000027220.2	.	+	92913098	92917098	0	1	4000	92913089	cluster_5
8	105989337	105993337	ENSMUSG00000031901.12	.	+	105989337	105993337	0	1	4000	105989336	cluster_5
3	63239537	63243537	ENSMUSG00000027820.12	.	+	63239537	63243537	0	1	4000	63239531	cluster_5
6	90034841	90038841	ENSMUSG00000057592.1	.	-	90034841	90038841	0	1	4000	90034832	cluster_5
11	46387515	46391515	ENSMUSG00000020395.13	.	-	46387515	46391515	0	1	4000	46387511	cluster_5
8	65016523	65020523	ENSMUSG00000109718.1	.	-	65016523	65020523	0	1	4000	65016517	cluster_5
15	101784460	101788460	ENSMUSG00000056605.7	.	-	101784460	101788460	0	1	4000	101784459	cluster_5
19	13478196	13482196	ENSMUSG00000096708.1	.	-	13478196	13482196	0	1	4000	13478195	cluster_5
9	22133711	22137711	ENSMUSG00000001348.15	.	-	22133711	22137711	0	1	4000	22133709	cluster_5
11	99564630	99568630	ENSMUSG00000047564.4	.	-	99564630	99568630	0	1	4000	99564621	cluster_5
4	96505386	96509386	ENSMUSG00000082932.3	.	-	96505386	96509386	0	1	4000	96505377	cluster_5
4	115937926	115941926	ENSMUSG00000028707.15	.	-	115937926	115941926	0	1	4000	115937925	cluster_5
4	56741413	56745413	ENSMUSG00000070979.5	.	+	56741413	56745413	0	1	4000	56741408	cluster_5
X	74572888	74576888	ENSMUSG00000043715.12	.	-	74572888	74576888	0	1	4000	74572881	cluster_5
5	30543836	30547836	ENSMUSG00000053194.2	.	-	30543836	30547836	0	1	4000	30543833	cluster_5
1	175490500	175494500	ENSMUSG00000026527.13	.	-	175490500	175494500	0	1	4000	175490499	cluster_5
4	134244935	134248935	ENSMUSG00000108398.1	.	+	134244935	134248935	0	1	4000	134244934	cluster_5
13	100315674	100319674	ENSMUSG00000078942.10	.	-	100315674	100319674	0	1	4000	100315673	cluster_5
2	93461140	93465140	ENSMUSG00000027215.13	.	-	93461140	93465140	0	1	4000	93461131	cluster_5
8	105267801	105271801	ENSMUSG00000033249.10	.	+	105267801	105271801	0	1	4000	105267800	cluster_5
3	90775876	90779876	ENSMUSG00000096621.1	.	-	90775876	90779876	0	1	4000	90775867	cluster_5
6	135195977	135199977	ENSMUSG00000030207.15	.	+	135195977	135199977	0	1	4000	135195976	cluster_5
13	33247612	33251612	ENSMUSG00000062342.3	.	+	33247612	33251612	0	1	4000	33247609	cluster_5
X	136778141	136782141	ENSMUSG00000018595.6	.	-	136778141	136782141	0	1	4000	136778140	cluster_5
19	10455447	10459447	ENSMUSG00000090291.2	.	-	10455447	10459447	0	1	4000	10455446	cluster_5
2	76646476	76650476	ENSMUSG00000075267.9	.	+	76646476	76650476	0	1	4000	76646469	cluster_5
5	146500399	146504399	ENSMUSG00000079093.2	.	+	146500399	146504399	0	1	4000	146500398	cluster_5
9	106220598	106224598	ENSMUSG00000045322.10	.	+	106220598	106224598	0	1	4000	106220597	cluster_5
6	24166092	24170092	ENSMUSG00000029700.11	.	-	24166092	24170092	0	1	4000	24166090	cluster_5
9	53400325	53404325	ENSMUSG00000005131.4	.	+	53400325	53404325	0	1	4000	53400320	cluster_5
2	58193532	58197532	ENSMUSG00000026832.12	.	-	58193532	58197532	0	1	4000	58193527	cluster_5
7	127294260	127298260	ENSMUSG00000030830.18	.	+	127294260	127298260	0	1	4000	127294259	cluster_5
5	7342756	7346756	ENSMUSG00000092094.5	.	-	7342756	7346756	0	1	4000	7342749	cluster_5
5	91072622	91076622	ENSMUSG00000029377.5	.	+	91072622	91076622	0	1	4000	91072613	cluster_5
13	59708330	59712330	ENSMUSG00000050876.9	.	-	59708330	59712330	0	1	4000	59708325	cluster_5
7	98143502	98147502	ENSMUSG00000074006.3	.	-	98143502	98147502	0	1	4000	98143493	cluster_5
4	115561649	115565649	ENSMUSG00000028712.12	.	+	115561649	115565649	0	1	4000	115561648	cluster_5
8	95304585	95308585	ENSMUSG00000031789.17	.	-	95304585	95308585	0	1	4000	95304576	cluster_5
9	74950884	74954884	ENSMUSG00000034858.16	.	+	74950884	74954884	0	1	4000	74950877	cluster_5
5	33431976	33435976	ENSMUSG00000029112.5	.	-	33431976	33435976	0	1	4000	33431973	cluster_5
7	104141279	104145279	ENSMUSG00000051618.5	.	-	104141279	104145279	0	1	4000	104141278	cluster_5
17	37898437	37902437	ENSMUSG00000058114.3	.	+	37898437	37902437	0	1	4000	37898434	cluster_5
1	173671675	173675675	ENSMUSG00000066677.12	.	+	173671675	173675675	0	1	4000	173671674	cluster_5
14	98992318	98996318	ENSMUSG00000060377.4	.	-	98992318	98996318	0	1	4000	98992309	cluster_5
10	116471878	116475878	ENSMUSG00000054934.10	.	-	116471878	116475878	0	1	4000	116471877	cluster_5
11	34781892	34785892	ENSMUSG00000020143.15	.	-	34781892	34785892	0	1	4000	34781889	cluster_5
1	84933134	84937134	ENSMUSG00000026220.6	.	-	84933134	84937134	0	1	4000	84933126	cluster_5
2	36782276	36786276	ENSMUSG00000049315.4	.	+	36782276	36786276	0	1	4000	36782273	cluster_5
16	18774847	18778847	ENSMUSG00000041378.2	.	+	18774847	18778847	0	1	4000	18774846	cluster_5
13	23157312	23161312	ENSMUSG00000061376.2	.	+	23157312	23161312	0	1	4000	23157310	cluster_5
4	88753590	88757590	ENSMUSG00000085473.2	.	-	88753590	88757590	0	1	4000	88753582	cluster_5
10	127864474	127868474	ENSMUSG00000074639.6	.	+	127864474	127868474	0	1	4000	127864473	cluster_5
13	23531906	23535906	ENSMUSG00000061991.2	.	+	23531906	23535906	0	1	4000	23531904	cluster_5
1	165158773	165162773	ENSMUSG00000026572.11	.	-	165158773	165162773	0	1	4000	165158772	cluster_5
11	69694098	69698098	ENSMUSG00000018752.19	.	-	69694098	69698098	0	1	4000	69694092	cluster_5
18	37475814	37479814	ENSMUSG00000047910.6	.	+	37475814	37479814	0	1	4000	37475811	cluster_5
5	93043022	93047022	ENSMUSG00000045314.5	.	-	93043022	93047022	0	1	4000	93043013	cluster_5
13	92842760	92846760	ENSMUSG00000021704.8	.	+	92842760	92846760	0	1	4000	92842751	cluster_5
4	129489022	129493022	ENSMUSG00000000411.7	.	-	129489022	129493022	0	1	4000	129489021	cluster_5
2	89529487	89533487	ENSMUSG00000075084.3	.	-	89529487	89533487	0	1	4000	89529479	cluster_5
7	102725491	102729491	ENSMUSG00000066272.5	.	-	102725491	102729491	0	1	4000	102725490	cluster_5
Y	75193856	75197856	ENSMUSG00000101146.1	.	+	75193856	75197856	0	1	4000	75193849	cluster_5
7	102987324	102991324	ENSMUSG00000045792.2	.	-	102987324	102991324	0	1	4000	102987323	cluster_5
4	105787869	105791869	ENSMUSG00000083780.8	.	+	105787869	105791869	0	1	4000	105787868	cluster_5
12	31388871	31392871	ENSMUSG00000001225.12	.	+	31388871	31392871	0	1	4000	31388868	cluster_5
16	31876810	31880810	ENSMUSG00000022780.5	.	+	31876810	31880810	0	1	4000	31876807	cluster_5
15	41867720	41871720	ENSMUSG00000042895.6	.	-	41867720	41871720	0	1	4000	41867716	cluster_5
10	71157700	71161700	ENSMUSG00000014329.14	.	-	71157700	71161700	0	1	4000	71157693	cluster_5
3	93691070	93695070	ENSMUSG00000103350.1	.	-	93691070	93695070	0	1	4000	93691061	cluster_5
13	120170433	120174433	ENSMUSG00000095653.2	.	+	120170433	120174433	0	1	4000	120170432	cluster_5
6	87531259	87535259	ENSMUSG00000030047.14	.	-	87531259	87535259	0	1	4000	87531251	cluster_5
7	20099158	20103158	ENSMUSG00000095201.1	.	+	20099158	20103158	0	1	4000	20099156	cluster_5
8	43708049	43712049	ENSMUSG00000079058.3	.	-	43708049	43712049	0	1	4000	43708045	cluster_5
17	70927058	70931058	ENSMUSG00000066983.6	.	+	70927058	70931058	0	1	4000	70927051	cluster_5
5	43819638	43823638	ENSMUSG00000039753.16	.	-	43819638	43823638	0	1	4000	43819634	cluster_5
7	23835372	23839372	ENSMUSG00000096859.2	.	-	23835372	23839372	0	1	4000	23835370	cluster_5
17	34303877	34307877	ENSMUSG00000060586.10	.	+	34303877	34307877	0	1	4000	34303874	cluster_5
1	55361469	55365469	ENSMUSG00000025977.15	.	-	55361469	55365469	0	1	4000	55361464	cluster_5
9	54696873	54700873	ENSMUSG00000032285.15	.	+	54696873	54700873	0	1	4000	54696868	cluster_5
1	107397655	107401655	ENSMUSG00000067001.11	.	+	107397655	107401655	0	1	4000	107397654	cluster_5
9	106654082	106658082	ENSMUSG00000023192.12	.	-	106654082	106658082	0	1	4000	106654081	cluster_5
X	91390500	91394500	ENSMUSG00000094861.1	.	+	91390500	91394500	0	1	4000	91390491	cluster_5
4	111917392	111921392	ENSMUSG00000078599.9	.	+	111917392	111921392	0	1	4000	111917391	cluster_5
X	9031493	9035493	ENSMUSG00000071815.6	.	+	9031493	9035493	0	1	4000	9031484	cluster_5
19	12039317	12043317	ENSMUSG00000067529.2	.	-	12039317	12043317	0	1	4000	12039316	cluster_5
13	57906332	57910332	ENSMUSG00000056222.15	.	-	57906332	57910332	0	1	4000	57906327	cluster_5
2	154768030	154772030	ENSMUSG00000098640.1	.	-	154768030	154772030	0	1	4000	154768029	cluster_5
5	38874812	38878812	ENSMUSG00000039315.15	.	-	38874812	38878812	0	1	4000	38874809	cluster_5
11	115320041	115324041	ENSMUSG00000045288.10	.	-	115320041	115324041	0	1	4000	115320040	cluster_5
11	69933796	69937796	ENSMUSG00000018554.13	.	+	69933796	69937796	0	1	4000	69933790	cluster_5
X	105762279	105766279	ENSMUSG00000031230.3	.	+	105762279	105766279	0	1	4000	105762278	cluster_5
2	174758619	174762619	ENSMUSG00000027524.9	.	+	174758619	174762619	0	1	4000	174758618	cluster_5
4	73948846	73952846	ENSMUSG00000028396.5	.	-	73948846	73952846	0	1	4000	73948839	cluster_5
7	103901487	103905487	ENSMUSG00000110259.2	.	+	103901487	103905487	0	1	4000	103901486	cluster_5
9	38427455	38431455	ENSMUSG00000052058.3	.	+	38427455	38431455	0	1	4000	38427452	cluster_5
7	86323630	86327630	ENSMUSG00000054498.6	.	-	86323630	86327630	0	1	4000	86323622	cluster_5
7	21317861	21321861	ENSMUSG00000093890.1	.	-	21317861	21321861	0	1	4000	21317859	cluster_5
16	5130421	5134421	ENSMUSG00000039457.4	.	-	5130421	5134421	0	1	4000	5130416	cluster_5
16	39982361	39986361	ENSMUSG00000061080.11	.	+	39982361	39986361	0	1	4000	39982358	cluster_5
5	115096295	115100295	ENSMUSG00000072693.2	.	-	115096295	115100295	0	1	4000	115096294	cluster_5
8	47822482	47826482	ENSMUSG00000038064.7	.	+	47822482	47826482	0	1	4000	47822478	cluster_5
3	58820311	58824311	ENSMUSG00000101860.4	.	-	58820311	58824311	0	1	4000	58820306	cluster_5
11	100048551	100052551	ENSMUSG00000048981.1	.	-	100048551	100052551	0	1	4000	100048550	cluster_5
15	35176921	35180921	ENSMUSG00000022329.15	.	-	35176921	35180921	0	1	4000	35176918	cluster_5
3	108042894	108046894	ENSMUSG00000027890.17	.	-	108042894	108046894	0	1	4000	108042893	cluster_5
11	83018810	83022810	ENSMUSG00000035208.16	.	-	83018810	83022810	0	1	4000	83018802	cluster_5
6	125235010	125239010	ENSMUSG00000030336.14	.	-	125235010	125239010	0	1	4000	125235009	cluster_5
14	57396529	57400529	ENSMUSG00000021947.11	.	-	57396529	57400529	0	1	4000	57396524	cluster_5
7	17711238	17715238	ENSMUSG00000008789.10	.	+	17711238	17715238	0	1	4000	17711237	cluster_5
15	83561592	83565592	ENSMUSG00000041736.7	.	+	83561592	83565592	0	1	4000	83561584	cluster_5
X	73658117	73662117	ENSMUSG00000002012.13	.	-	73658117	73662117	0	1	4000	73658110	cluster_5
17	37845483	37849483	ENSMUSG00000109212.3	.	+	37845483	37849483	0	1	4000	37845480	cluster_5
2	92022502	92026502	ENSMUSG00000027230.9	.	-	92022502	92026502	0	1	4000	92022493	cluster_5
14	43782745	43786745	ENSMUSG00000091584.1	.	-	43782745	43786745	0	1	4000	43782741	cluster_5
X	9844928	9848928	ENSMUSG00000040456.2	.	+	9844928	9848928	0	1	4000	9844919	cluster_5
2	120287197	120291197	ENSMUSG00000070719.4	.	-	120287197	120291197	0	1	4000	120287196	cluster_5
11	5567684	5571684	ENSMUSG00000020481.15	.	+	5567684	5571684	0	1	4000	5567679	cluster_5
9	39021377	39025377	ENSMUSG00000058820.3	.	-	39021377	39025377	0	1	4000	39021374	cluster_5
2	88768488	88772488	ENSMUSG00000075115.3	.	-	88768488	88772488	0	1	4000	88768480	cluster_5
9	22097216	22101216	ENSMUSG00000001349.5	.	+	22097216	22101216	0	1	4000	22097214	cluster_5
7	4522229	4526229	ENSMUSG00000035458.15	.	-	4522229	4526229	0	1	4000	4522225	cluster_5
15	85026948	85030948	ENSMUSG00000022434.8	.	+	85026948	85030948	0	1	4000	85026940	cluster_5
14	44516276	44520276	ENSMUSG00000091429.1	.	+	44516276	44520276	0	1	4000	44516272	cluster_5
10	35709892	35713892	ENSMUSG00000063953.3	.	-	35709892	35713892	0	1	4000	35709889	cluster_5
